assignment_id,project_id,employee_id,assigned_role,contribution_score,role,experience_years,skills,availability,category,start_date,end_date,complexity,required_skills,skill_match,xgb_clase,xgb_senior_match
A30087,P2818,2763,Production Technician I,79.9,Production Technician I,5,"['Calibración', 'Control de Calidad', 'Negociación']",Disponible,Finanzas,2023-06-25,2023-10-24,5,"['Contabilidad', 'Análisis de Datos', 'Power BI', 'Excel']",0.0,0,0
A30088,P2818,1647,Sales Manager,79.9,Otro,5,"['Gestión de Inventario', 'Java', 'Reclutamiento']",No disponible,Finanzas,2023-06-25,2023-10-24,5,"['Contabilidad', 'Análisis de Datos', 'Power BI', 'Excel']",0.0,0,0
A30089,P2818,1090,Shared Services Manager,79.2,Otro,2,"['HTML', 'Python', 'Resolución de Conflictos']",Disponible,Finanzas,2023-06-25,2023-10-24,5,"['Contabilidad', 'Análisis de Datos', 'Power BI', 'Excel']",0.0,0,0
A30090,P2818,3208,Production Technician I,77.8,Production Technician I,4,"['Mantenimiento', 'Calibración', 'Aprendizaje Rápido']",No disponible,Finanzas,2023-06-25,2023-10-24,5,"['Contabilidad', 'Análisis de Datos', 'Power BI', 'Excel']",0.0,0,0
A30091,P2819,3973,Database Administrator,79.9,Otro,6,"['Sistemas Operativos', 'Planificación', 'Trabajo en Equipo']",No disponible,Tecnología,2022-07-29,2022-09-10,5,"['SQL', 'HTML', 'JavaScript', 'Python']",0.0,0,0
A30092,P2819,3674,Production Technician II,79.2,Production Technician II,4,"['JavaScript', 'Análisis de Datos', 'Análisis de Mercado']",No disponible,Tecnología,2022-07-29,2022-09-10,5,"['SQL', 'HTML', 'JavaScript', 'Python']",0.25,0,0
A30093,P2819,2297,Production Manager,81.3,Production Manager,6,"['Planificación', 'Forecasting', 'Trabajo en Equipo']",No disponible,Tecnología,2022-07-29,2022-09-10,5,"['SQL', 'HTML', 'JavaScript', 'Python']",0.0,1,0
A30094,P2819,2865,Production Technician II,79.9,Production Technician II,2,"['Power BI', 'Forecasting', 'Adaptabilidad']",No disponible,Tecnología,2022-07-29,2022-09-10,5,"['SQL', 'HTML', 'JavaScript', 'Python']",0.0,0,0
A30095,P2819,3031,Production Technician I,76.4,Production Technician I,2,"['Control de Calidad', 'Mantenimiento', 'Liderazgo']",No disponible,Tecnología,2022-07-29,2022-09-10,5,"['SQL', 'HTML', 'JavaScript', 'Python']",0.0,0,0
A30096,P2819,3824,IT Support,82.0,IT Support,4,"['Sistemas Operativos', 'Redes', 'Responsabilidad']",Disponible,Tecnología,2022-07-29,2022-09-10,5,"['SQL', 'HTML', 'JavaScript', 'Python']",0.0,1,0
A30097,P2819,3405,Production Technician I,76.4,Production Technician I,4,"['Control de Calidad', 'Calibración', 'Trabajo en Equipo']",No disponible,Tecnología,2022-07-29,2022-09-10,5,"['SQL', 'HTML', 'JavaScript', 'Python']",0.0,0,0
A30098,P2819,2465,Production Manager,81.1,Production Manager,4,"['HTML', 'Redes', 'Análisis de Mercado']",No disponible,Tecnología,2022-07-29,2022-09-10,5,"['SQL', 'HTML', 'JavaScript', 'Python']",0.25,1,0
A30099,P2819,2149,Production Technician I,79.9,Production Technician I,3,"['Calibración', 'Control de Calidad', 'Comunicación']",No disponible,Tecnología,2022-07-29,2022-09-10,5,"['SQL', 'HTML', 'JavaScript', 'Python']",0.0,0,0
A30100,P2819,3120,Production Technician I,81.3,Production Technician I,3,"['Control de Calidad', 'Mantenimiento', 'Adaptabilidad']",No disponible,Tecnología,2022-07-29,2022-09-10,5,"['SQL', 'HTML', 'JavaScript', 'Python']",0.0,1,0
A30101,P2819,1206,Production Technician I,77.8,Production Technician I,6,"['Calibración', 'Mantenimiento', 'Análisis de Mercado']",No disponible,Tecnología,2022-07-29,2022-09-10,5,"['SQL', 'HTML', 'JavaScript', 'Python']",0.0,0,0
A30102,P2819,2414,Production Manager,89.0,Production Manager,2,"['JavaScript', 'HTML', 'Negociación']",Disponible,Tecnología,2022-07-29,2022-09-10,5,"['SQL', 'HTML', 'JavaScript', 'Python']",0.5,1,0
A30103,P2820,1257,Production Technician II,67.3,Production Technician II,3,"['Mantenimiento', 'Logística', 'Responsabilidad']",Disponible,Ventas,2023-01-10,2023-03-19,2,"['Negociación', 'Ventas', 'CRM']",0.0,0,0
A30104,P2820,2305,Network Engineer,71.5,Network Engineer,5,"['Rutas de Distribución', 'Contabilidad', 'Coaching']",No disponible,Ventas,2023-01-10,2023-03-19,2,"['Negociación', 'Ventas', 'CRM']",0.0,0,0
A30105,P2820,2120,Production Technician II,70.8,Production Technician II,6,"['Sistemas Operativos', 'Redes', 'Resolución de Conflictos']",Disponible,Ventas,2023-01-10,2023-03-19,2,"['Negociación', 'Ventas', 'CRM']",0.0,0,0
A30106,P2820,2489,Director of Sales,69.4,Otro,3,"['Contabilidad', 'JavaScript', 'Capacitación']",Disponible,Ventas,2023-01-10,2023-03-19,2,"['Negociación', 'Ventas', 'CRM']",0.0,0,0
A30107,P2820,3664,Production Technician I,72.9,Production Technician I,4,"['Calibración', 'Mantenimiento', 'Capacitación']",No disponible,Ventas,2023-01-10,2023-03-19,2,"['Negociación', 'Ventas', 'CRM']",0.0,0,0
A30108,P2820,3614,Production Technician I,64.5,Production Technician I,4,"['Calibración', 'Control de Calidad', 'Presentaciones']",No disponible,Ventas,2023-01-10,2023-03-19,2,"['Negociación', 'Ventas', 'CRM']",0.0,0,0
A30109,P2820,3063,Production Technician I,74.3,Production Technician I,3,"['Control de Calidad', 'Mantenimiento', 'Comunicación']",No disponible,Ventas,2023-01-10,2023-03-19,2,"['Negociación', 'Ventas', 'CRM']",0.0,0,0
A30110,P2820,3904,Network Engineer,66.6,Network Engineer,4,"['Análisis de Datos', 'Redes', 'Liderazgo']",Disponible,Ventas,2023-01-10,2023-03-19,2,"['Negociación', 'Ventas', 'CRM']",0.0,0,0
A30111,P2821,2228,IT Support,55.0,IT Support,6,"['Seguridad Informática', 'Python', 'Negociación']",No disponible,Tecnología,2023-08-19,2023-10-17,4,"['Java', 'Python', 'HTML']",0.3333333333333333,0,0
A30112,P2821,1617,Production Technician I,44.2,Production Technician I,2,"['Calibración', 'Mantenimiento', 'Liderazgo']",Disponible,Tecnología,2023-08-19,2023-10-17,4,"['Java', 'Python', 'HTML']",0.0,0,0
A30113,P2821,2244,IT Manager - Support,55.4,Otro,2,"['Mantenimiento', 'Rutas de Distribución', 'Reclutamiento']",Disponible,Tecnología,2023-08-19,2023-10-17,4,"['Java', 'Python', 'HTML']",0.0,0,0
A30114,P2821,3678,Production Technician I,56.1,Production Technician I,3,"['Control de Calidad', 'Mantenimiento', 'Resolución de Conflictos']",Disponible,Tecnología,2023-08-19,2023-10-17,4,"['Java', 'Python', 'HTML']",0.0,0,0
A30115,P2821,2932,Production Technician I,59.6,Production Technician I,3,"['Calibración', 'Mantenimiento', 'Trabajo en Equipo']",No disponible,Tecnología,2023-08-19,2023-10-17,4,"['Java', 'Python', 'HTML']",0.0,0,0
A30116,P2821,1544,Production Technician I,42.8,Production Technician I,4,"['Calibración', 'Mantenimiento', 'Capacitación']",No disponible,Tecnología,2023-08-19,2023-10-17,4,"['Java', 'Python', 'HTML']",0.0,0,0
A30117,P2821,1838,Production Technician I,47.0,Production Technician I,5,"['Calibración', 'Mantenimiento', 'Coaching']",Disponible,Tecnología,2023-08-19,2023-10-17,4,"['Java', 'Python', 'HTML']",0.0,0,0
A30118,P2821,2540,Software Engineering Manager,48.4,Otro,2,"['Logística', 'HTML', 'Presentaciones']",No disponible,Tecnología,2023-08-19,2023-10-17,4,"['Java', 'Python', 'HTML']",0.3333333333333333,0,0
A30119,P2821,3835,IT Support,41.4,IT Support,6,"['SQL', 'Seguridad Informática', 'Adaptabilidad']",No disponible,Tecnología,2023-08-19,2023-10-17,4,"['Java', 'Python', 'HTML']",0.0,0,0
A30120,P2821,3006,Production Technician II,40.0,Production Technician II,2,"['Sistemas Operativos', 'Planificación', 'Capacitación']",Disponible,Tecnología,2023-08-19,2023-10-17,4,"['Java', 'Python', 'HTML']",0.0,0,0
A30121,P2821,2681,Area Sales Manager,42.1,Area Sales Manager,4,"['Seguridad Informática', 'Análisis de Datos', 'Análisis de Mercado']",No disponible,Tecnología,2023-08-19,2023-10-17,4,"['Java', 'Python', 'HTML']",0.0,0,0
A30122,P2821,3479,Area Sales Manager,52.6,Area Sales Manager,2,"['Control de Calidad', 'Calibración', 'Comunicación']",No disponible,Tecnología,2023-08-19,2023-10-17,4,"['Java', 'Python', 'HTML']",0.0,0,0
A30123,P2821,1071,Software Engineer,51.9,Software Engineer,5,"['Calibración', 'Logística', 'Adaptabilidad']",No disponible,Tecnología,2023-08-19,2023-10-17,4,"['Java', 'Python', 'HTML']",0.0,0,0
A30124,P2821,2190,Production Technician II,44.2,Production Technician II,1,"['Análisis de Datos', 'HTML', 'Trabajo en Equipo']",No disponible,Tecnología,2023-08-19,2023-10-17,4,"['Java', 'Python', 'HTML']",0.3333333333333333,0,0
A30125,P2822,1841,Production Technician I,82.7,Production Technician I,6,"['Control de Calidad', 'Calibración', 'Coaching']",Disponible,Operaciones,2023-01-18,2023-05-13,3,"['Lean', 'Inventario', 'Control de Calidad']",0.3333333333333333,1,0
A30126,P2822,3905,Network Engineer,82.0,Network Engineer,4,"['Power BI', 'SQL', 'Presentaciones']",No disponible,Operaciones,2023-01-18,2023-05-13,3,"['Lean', 'Inventario', 'Control de Calidad']",0.0,1,0
A30127,P2822,3389,Production Technician II,79.9,Production Technician II,4,"['Sistemas Operativos', 'Planificación', 'Adaptabilidad']",Disponible,Operaciones,2023-01-18,2023-05-13,3,"['Lean', 'Inventario', 'Control de Calidad']",0.0,0,0
A30128,P2822,2997,Production Technician I,80.6,Production Technician I,2,"['Control de Calidad', 'Calibración', 'Responsabilidad']",Disponible,Operaciones,2023-01-18,2023-05-13,3,"['Lean', 'Inventario', 'Control de Calidad']",0.3333333333333333,1,0
A30129,P2822,1389,Production Technician II,76.4,Production Technician II,5,"['Mantenimiento', 'SQL', 'Presentaciones']",Disponible,Operaciones,2023-01-18,2023-05-13,3,"['Lean', 'Inventario', 'Control de Calidad']",0.0,0,0
A30130,P2822,1837,Production Technician II,82.0,Production Technician II,3,"['ERP', 'Rutas de Distribución', 'Capacitación']",Disponible,Operaciones,2023-01-18,2023-05-13,3,"['Lean', 'Inventario', 'Control de Calidad']",0.0,1,0
A30131,P2822,1660,CIO,79.2,Otro,2,"['Forecasting', 'Calibración', 'Liderazgo']",No disponible,Operaciones,2023-01-18,2023-05-13,3,"['Lean', 'Inventario', 'Control de Calidad']",0.0,0,0
A30132,P2822,3636,Production Technician I,79.2,Production Technician I,4,"['Calibración', 'Mantenimiento', 'Responsabilidad']",Disponible,Operaciones,2023-01-18,2023-05-13,3,"['Lean', 'Inventario', 'Control de Calidad']",0.0,0,0
A30133,P2822,3727,Production Technician I,82.2,Production Technician I,3,"['Calibración', 'Control de Calidad', 'Resolución de Conflictos']",Disponible,Operaciones,2023-01-18,2023-05-13,3,"['Lean', 'Inventario', 'Control de Calidad']",0.3333333333333333,1,0
A30134,P2822,3248,Production Technician I,79.5,Production Technician I,6,"['Calibración', 'Control de Calidad', 'Reclutamiento']",No disponible,Operaciones,2023-01-18,2023-05-13,3,"['Lean', 'Inventario', 'Control de Calidad']",0.3333333333333333,0,0
A30135,P2823,2088,Production Technician I,72.9,Production Technician I,5,"['Mantenimiento', 'Calibración', 'Responsabilidad']",Disponible,Ventas,2022-09-02,2022-11-13,5,"['CRM', 'Comunicación', 'Ventas', 'Presentaciones']",0.0,0,0
A30136,P2823,2770,Production Technician I,69.4,Production Technician I,3,"['Mantenimiento', 'Calibración', 'Responsabilidad']",Disponible,Ventas,2022-09-02,2022-11-13,5,"['CRM', 'Comunicación', 'Ventas', 'Presentaciones']",0.0,0,0
A30137,P2823,3114,Production Technician II,63.1,Production Technician II,6,"['Logística', 'JavaScript', 'Aprendizaje Rápido']",Disponible,Ventas,2022-09-02,2022-11-13,5,"['CRM', 'Comunicación', 'Ventas', 'Presentaciones']",0.0,0,0
A30138,P2823,1193,Production Technician I,64.5,Production Technician I,4,"['Control de Calidad', 'Calibración', 'Trabajo en Equipo']",No disponible,Ventas,2022-09-02,2022-11-13,5,"['CRM', 'Comunicación', 'Ventas', 'Presentaciones']",0.0,0,0
A30139,P2823,3338,Production Technician I,72.9,Production Technician I,5,"['Mantenimiento', 'Calibración', 'Coaching']",Disponible,Ventas,2022-09-02,2022-11-13,5,"['CRM', 'Comunicación', 'Ventas', 'Presentaciones']",0.0,0,0
A30140,P2823,2430,Production Manager,63.8,Production Manager,6,"['Rutas de Distribución', 'Control de Calidad', 'Resolución de Conflictos']",No disponible,Ventas,2022-09-02,2022-11-13,5,"['CRM', 'Comunicación', 'Ventas', 'Presentaciones']",0.0,0,0
A30141,P2823,1969,Production Technician I,72.9,Production Technician I,3,"['Control de Calidad', 'Mantenimiento', 'Negociación']",No disponible,Ventas,2022-09-02,2022-11-13,5,"['CRM', 'Comunicación', 'Ventas', 'Presentaciones']",0.0,0,0
A30142,P2823,3167,Production Technician I,63.8,Production Technician I,5,"['Calibración', 'Mantenimiento', 'Negociación']",Disponible,Ventas,2022-09-02,2022-11-13,5,"['CRM', 'Comunicación', 'Ventas', 'Presentaciones']",0.0,0,0
A30143,P2823,3037,Production Technician I,65.2,Production Technician I,4,"['Mantenimiento', 'Control de Calidad', 'Aprendizaje Rápido']",Disponible,Ventas,2022-09-02,2022-11-13,5,"['CRM', 'Comunicación', 'Ventas', 'Presentaciones']",0.0,0,0
A30144,P2823,3022,Production Technician I,66.6,Production Technician I,6,"['Control de Calidad', 'Mantenimiento', 'Comunicación']",No disponible,Ventas,2022-09-02,2022-11-13,5,"['CRM', 'Comunicación', 'Ventas', 'Presentaciones']",0.25,0,0
A30145,P2824,3898,Sr. Network Engineer,77.1,Sr. Network Engineer,6,"['Planificación', 'ERP', 'Análisis de Mercado']",No disponible,Operaciones,2022-03-03,2022-05-23,2,"['Logística', 'Control de Calidad', 'Inventario', 'Gestión de Proyectos', 'Lean']",0.0,0,0
A30146,P2824,3300,Production Technician II,77.8,Production Technician II,3,"['Java', 'Planificación', 'Trabajo en Equipo']",No disponible,Operaciones,2022-03-03,2022-05-23,2,"['Logística', 'Control de Calidad', 'Inventario', 'Gestión de Proyectos', 'Lean']",0.0,0,0
A30147,P2824,1365,Accountant I,81.3,Otro,5,"['Forecasting', 'Redes', 'Resolución de Conflictos']",Disponible,Operaciones,2022-03-03,2022-05-23,2,"['Logística', 'Control de Calidad', 'Inventario', 'Gestión de Proyectos', 'Lean']",0.0,1,0
A30148,P2824,1251,Production Technician I,84.9,Production Technician I,6,"['Control de Calidad', 'Mantenimiento', 'Comunicación']",Disponible,Operaciones,2022-03-03,2022-05-23,2,"['Logística', 'Control de Calidad', 'Inventario', 'Gestión de Proyectos', 'Lean']",0.2,1,0
A30149,P2824,1211,Production Technician II,79.9,Production Technician II,6,"['JavaScript', 'Excel', 'Negociación']",No disponible,Operaciones,2022-03-03,2022-05-23,2,"['Logística', 'Control de Calidad', 'Inventario', 'Gestión de Proyectos', 'Lean']",0.0,0,0
A30150,P2824,1355,Administrative Assistant,80.6,Otro,3,"['Excel', 'Forecasting', 'Adaptabilidad']",No disponible,Operaciones,2022-03-03,2022-05-23,2,"['Logística', 'Control de Calidad', 'Inventario', 'Gestión de Proyectos', 'Lean']",0.0,1,0
A30151,P2825,2228,IT Support,66.6,IT Support,6,"['Seguridad Informática', 'Python', 'Negociación']",No disponible,Ventas,2023-09-16,2024-03-09,5,"['Ventas', 'CRM']",0.0,0,0
A30152,P2825,1617,Production Technician I,68.7,Production Technician I,2,"['Calibración', 'Mantenimiento', 'Liderazgo']",Disponible,Ventas,2023-09-16,2024-03-09,5,"['Ventas', 'CRM']",0.0,0,0
A30153,P2825,2244,IT Manager - Support,63.1,Otro,2,"['Mantenimiento', 'Rutas de Distribución', 'Reclutamiento']",Disponible,Ventas,2023-09-16,2024-03-09,5,"['Ventas', 'CRM']",0.0,0,0
A30154,P2825,3678,Production Technician I,63.8,Production Technician I,3,"['Control de Calidad', 'Mantenimiento', 'Resolución de Conflictos']",Disponible,Ventas,2023-09-16,2024-03-09,5,"['Ventas', 'CRM']",0.0,0,0
A30155,P2825,2932,Production Technician I,66.6,Production Technician I,3,"['Calibración', 'Mantenimiento', 'Trabajo en Equipo']",No disponible,Ventas,2023-09-16,2024-03-09,5,"['Ventas', 'CRM']",0.0,0,0
A30156,P2825,1544,Production Technician I,65.2,Production Technician I,4,"['Calibración', 'Mantenimiento', 'Capacitación']",No disponible,Ventas,2023-09-16,2024-03-09,5,"['Ventas', 'CRM']",0.0,0,0
A30157,P2825,1838,Production Technician I,70.1,Production Technician I,5,"['Calibración', 'Mantenimiento', 'Coaching']",Disponible,Ventas,2023-09-16,2024-03-09,5,"['Ventas', 'CRM']",0.0,0,0
A30158,P2825,2540,Software Engineering Manager,74.3,Otro,2,"['Logística', 'HTML', 'Presentaciones']",No disponible,Ventas,2023-09-16,2024-03-09,5,"['Ventas', 'CRM']",0.0,0,0
A30159,P2825,3835,IT Support,72.2,IT Support,6,"['SQL', 'Seguridad Informática', 'Adaptabilidad']",No disponible,Ventas,2023-09-16,2024-03-09,5,"['Ventas', 'CRM']",0.0,0,0
A30160,P2825,3006,Production Technician II,61.0,Production Technician II,2,"['Sistemas Operativos', 'Planificación', 'Capacitación']",Disponible,Ventas,2023-09-16,2024-03-09,5,"['Ventas', 'CRM']",0.0,0,0
A30161,P2825,2681,Area Sales Manager,70.8,Area Sales Manager,4,"['Seguridad Informática', 'Análisis de Datos', 'Análisis de Mercado']",No disponible,Ventas,2023-09-16,2024-03-09,5,"['Ventas', 'CRM']",0.0,0,0
A30162,P2825,3479,Area Sales Manager,70.8,Area Sales Manager,2,"['Control de Calidad', 'Calibración', 'Comunicación']",No disponible,Ventas,2023-09-16,2024-03-09,5,"['Ventas', 'CRM']",0.0,0,0
A30163,P2825,1071,Software Engineer,61.0,Software Engineer,5,"['Calibración', 'Logística', 'Adaptabilidad']",No disponible,Ventas,2023-09-16,2024-03-09,5,"['Ventas', 'CRM']",0.0,0,0
A30164,P2825,2190,Production Technician II,70.8,Production Technician II,1,"['Análisis de Datos', 'HTML', 'Trabajo en Equipo']",No disponible,Ventas,2023-09-16,2024-03-09,5,"['Ventas', 'CRM']",0.0,0,0
A30165,P2825,3203,Production Technician I,61.7,Production Technician I,3,"['Calibración', 'Mantenimiento', 'Liderazgo']",No disponible,Ventas,2023-09-16,2024-03-09,5,"['Ventas', 'CRM']",0.0,0,0
A30166,P2825,1327,Sr. Network Engineer,63.1,Sr. Network Engineer,5,"['Análisis de Datos', 'Gestión de Inventario', 'Liderazgo']",Disponible,Ventas,2023-09-16,2024-03-09,5,"['Ventas', 'CRM']",0.0,0,0
A30167,P2825,1500,Production Technician I,72.2,Production Technician I,5,"['Mantenimiento', 'Control de Calidad', 'Negociación']",Disponible,Ventas,2023-09-16,2024-03-09,5,"['Ventas', 'CRM']",0.0,0,0
A30168,P2825,3899,Sr. Network Engineer,71.5,Sr. Network Engineer,3,"['HTML', 'Rutas de Distribución', 'Liderazgo']",No disponible,Ventas,2023-09-16,2024-03-09,5,"['Ventas', 'CRM']",0.0,0,0
A30169,P2825,3165,Production Technician I,72.9,Production Technician I,5,"['Mantenimiento', 'Calibración', 'Adaptabilidad']",No disponible,Ventas,2023-09-16,2024-03-09,5,"['Ventas', 'CRM']",0.0,0,0
A30170,P2825,2973,Production Technician I,75.0,Production Technician I,5,"['Calibración', 'Mantenimiento', 'Liderazgo']",Disponible,Ventas,2023-09-16,2024-03-09,5,"['Ventas', 'CRM']",0.0,0,0
A30171,P2825,3471,Area Sales Manager,71.5,Area Sales Manager,4,"['Control de Calidad', 'Calibración', 'Comunicación']",Disponible,Ventas,2023-09-16,2024-03-09,5,"['Ventas', 'CRM']",0.0,0,0
A30172,P2825,3716,Production Technician II,65.9,Production Technician II,2,"['Java', 'Forecasting', 'Resolución de Conflictos']",No disponible,Ventas,2023-09-16,2024-03-09,5,"['Ventas', 'CRM']",0.0,0,0
A30173,P2825,1339,Sr. Network Engineer,64.5,Sr. Network Engineer,3,"['Planificación', 'Control de Calidad', 'Comunicación']",No disponible,Ventas,2023-09-16,2024-03-09,5,"['Ventas', 'CRM']",0.0,0,0
